bp01x,bp01y,bp01score,bp02x,bp02y,bp02score,bp03x,bp03y,bp03score,bp04x,bp04y,bp04score,bp05x,bp05y,bp05score,bp06x,bp06y,bp06score,bp07x,bp07y,bp07score,bp08x,bp08y,bp08score,bp09x,bp09y,bp09score,bp10x,bp10y,bp10score,bp11x,bp11y,bp11score,bp12x,bp12y,bp12score,bp13x,bp13y,bp13score,bp14x,bp14y,bp14score,bp15x,bp15y,bp15score,bp16x,bp16y,bp16score,bp17x,bp17y,bp17score,bp18x,bp18y,bp18score
0.32065217391304346,0.625,0.7628991603851318,0.33695652173913043,0.5972222222222222,0.793846070766449,0.391304347826087,0.5879629629629629,0.6991156339645386,0.43478260869565216,0.5925925925925926,0.6642391681671143,0.30978260869565216,0.6481481481481481,0.7863389849662781,0.30978260869565216,0.6805555555555556,0.6162689924240112,0.34782608695652173,0.6990740740740741,0.6145320534706116,0.42391304347826086,0.6203703703703703,0.722330629825592,0.5108695652173914,0.6203703703703703,0.7861853837966919,0.5978260869565217,0.6435185185185185,0.8430337905883789,0.41847826086956524,0.6574074074074074,0.7549179792404175,0.4891304347826087,0.6574074074074074,0.5525153875350952,0.5543478260869565,0.6527777777777778,0.52983558177948,0.32608695652173914,0.6064814814814815,0.1852884441614151,0.32065217391304346,0.6111111111111112,0.2713348865509033,,,,0.30434782608695654,0.6203703703703703,0.39264458417892456,,,
0.4673913043478261,0.7546296296296297,0.5651236772537231,0.4673913043478261,0.7592592592592593,0.6215884685516357,0.4891304347826087,0.7638888888888888,0.49751487374305725,,,,0.4673913043478261,0.75,0.5367636680603027,0.4891304347826087,0.75,0.15779906511306763,,,,0.5108695652173914,0.7592592592592593,0.5820268988609314,0.5489130434782609,0.7592592592592593,0.3497013449668884,0.5869565217391305,0.7592592592592593,0.22075295448303223,0.5108695652173914,0.7546296296296297,0.5259761214256287,0.5489130434782609,0.7546296296296297,0.29679444432258606,0.5869565217391305,0.7592592592592593,0.2868044376373291,,,,,,,0.45108695652173914,0.7592592592592593,0.3049638867378235,,,,,,
0.4673913043478261,0.7546296296296297,0.5651236772537231,0.4673913043478261,0.7592592592592593,0.6215884685516357,0.4891304347826087,0.7638888888888888,0.49751487374305725,,,,0.4673913043478261,0.75,0.5367636680603027,0.4891304347826087,0.75,0.15779906511306763,,,,0.5108695652173914,0.7592592592592593,0.5820268988609314,0.5489130434782609,0.7592592592592593,0.3497013449668884,0.5869565217391305,0.7592592592592593,0.22075295448303223,0.5108695652173914,0.7546296296296297,0.5259761214256287,0.5489130434782609,0.7546296296296297,0.29679444432258606,0.5869565217391305,0.7592592592592593,0.2868044376373291,,,,,,,0.45108695652173914,0.7592592592592593,0.3049638867378235,,,,,,
0.4673913043478261,0.7546296296296297,0.5651236772537231,0.4673913043478261,0.7592592592592593,0.6215884685516357,0.4891304347826087,0.7638888888888888,0.49751487374305725,,,,0.4673913043478261,0.75,0.5367636680603027,0.4891304347826087,0.75,0.15779906511306763,,,,0.5108695652173914,0.7592592592592593,0.5820268988609314,0.5489130434782609,0.7592592592592593,0.3497013449668884,0.5869565217391305,0.7592592592592593,0.22075295448303223,0.5108695652173914,0.7546296296296297,0.5259761214256287,0.5489130434782609,0.7546296296296297,0.29679444432258606,0.5869565217391305,0.7592592592592593,0.2868044376373291,,,,,,,0.45108695652173914,0.7592592592592593,0.3049638867378235,,,,,,
0.32608695652173914,0.625,0.7626773118972778,0.33695652173913043,0.5925925925925926,0.8147945404052734,0.391304347826087,0.5879629629629629,0.7512406706809998,0.44021739130434784,0.5925925925925926,0.8311415314674377,0.30978260869565216,0.6527777777777778,0.852401077747345,0.31521739130434784,0.6851851851851852,0.7570101618766785,0.34782608695652173,0.7037037037037037,0.7349006533622742,0.4076086956521739,0.625,0.6447219252586365,0.5,0.6203703703703703,0.7391737699508667,0.5978260869565217,0.6435185185185185,0.8526002764701843,0.40217391304347827,0.6620370370370371,0.7621955275535583,0.483695652173913,0.6620370370370371,0.7188308238983154,0.5489130434782609,0.6574074074074074,0.6746677160263062,0.32608695652173914,0.6018518518518519,0.5083761811256409,0.32065217391304346,0.6111111111111112,0.57012540102005,,,,0.30978260869565216,0.625,0.6552839875221252,,,
0.32608695652173914,0.625,0.7626773118972778,0.33695652173913043,0.5925925925925926,0.8147945404052734,0.391304347826087,0.5879629629629629,0.7512406706809998,0.44021739130434784,0.5925925925925926,0.8311415314674377,0.30978260869565216,0.6527777777777778,0.852401077747345,0.31521739130434784,0.6851851851851852,0.7570101618766785,0.34782608695652173,0.7037037037037037,0.7349006533622742,0.4076086956521739,0.625,0.6447219252586365,0.5,0.6203703703703703,0.7391737699508667,0.5978260869565217,0.6435185185185185,0.8526002764701843,0.40217391304347827,0.6620370370370371,0.7621955275535583,0.483695652173913,0.6620370370370371,0.7188308238983154,0.5489130434782609,0.6574074074074074,0.6746677160263062,0.32608695652173914,0.6018518518518519,0.5083761811256409,0.32065217391304346,0.6111111111111112,0.57012540102005,,,,0.30978260869565216,0.625,0.6552839875221252,,,
0.32608695652173914,0.625,0.7626773118972778,0.33695652173913043,0.5925925925925926,0.8147945404052734,0.391304347826087,0.5879629629629629,0.7512406706809998,0.44021739130434784,0.5925925925925926,0.8311415314674377,0.30978260869565216,0.6527777777777778,0.852401077747345,0.31521739130434784,0.6851851851851852,0.7570101618766785,0.34782608695652173,0.7037037037037037,0.7349006533622742,0.4076086956521739,0.625,0.6447219252586365,0.5,0.6203703703703703,0.7391737699508667,0.5978260869565217,0.6435185185185185,0.8526002764701843,0.40217391304347827,0.6620370370370371,0.7621955275535583,0.483695652173913,0.6620370370370371,0.7188308238983154,0.5489130434782609,0.6574074074074074,0.6746677160263062,0.32608695652173914,0.6018518518518519,0.5083761811256409,0.32065217391304346,0.6111111111111112,0.57012540102005,,,,0.30978260869565216,0.625,0.6552839875221252,,,
0.4673913043478261,0.7731481481481481,0.8122332692146301,0.4673913043478261,0.7824074074074074,0.8382011651992798,0.4945652173913043,0.7870370370370371,0.5657727718353271,0.5,0.7870370370370371,0.2422536164522171,0.47282608695652173,0.7638888888888888,0.7730553150177002,0.4945652173913043,0.7546296296296297,0.456038236618042,,,,0.5217391304347826,0.7824074074074074,0.6996832489967346,0.5543478260869565,0.7777777777777778,0.6151831746101379,0.5869565217391305,0.7777777777777778,0.4067027270793915,0.5217391304347826,0.7685185185185185,0.7435619235038757,0.5543478260869565,0.7685185185185185,0.6084612607955933,0.592391304347826,0.7731481481481481,0.4652578830718994,,,,,,,0.45108695652173914,0.7777777777777778,0.3949774205684662,0.45108695652173914,0.7638888888888888,0.4145047664642334,,,
0.4673913043478261,0.7731481481481481,0.8122332692146301,0.4673913043478261,0.7824074074074074,0.8382011651992798,0.4945652173913043,0.7870370370370371,0.5657727718353271,0.5,0.7870370370370371,0.2422536164522171,0.47282608695652173,0.7638888888888888,0.7730553150177002,0.4945652173913043,0.7546296296296297,0.456038236618042,,,,0.5217391304347826,0.7824074074074074,0.6996832489967346,0.5543478260869565,0.7777777777777778,0.6151831746101379,0.5869565217391305,0.7777777777777778,0.4067027270793915,0.5217391304347826,0.7685185185185185,0.7435619235038757,0.5543478260869565,0.7685185185185185,0.6084612607955933,0.592391304347826,0.7731481481481481,0.4652578830718994,,,,,,,0.45108695652173914,0.7777777777777778,0.3949774205684662,0.45108695652173914,0.7638888888888888,0.4145047664642334,,,
0.4673913043478261,0.7731481481481481,0.8122332692146301,0.4673913043478261,0.7824074074074074,0.8382011651992798,0.4945652173913043,0.7870370370370371,0.5657727718353271,0.5,0.7870370370370371,0.2422536164522171,0.47282608695652173,0.7638888888888888,0.7730553150177002,0.4945652173913043,0.7546296296296297,0.456038236618042,,,,0.5217391304347826,0.7824074074074074,0.6996832489967346,0.5543478260869565,0.7777777777777778,0.6151831746101379,0.5869565217391305,0.7777777777777778,0.4067027270793915,0.5217391304347826,0.7685185185185185,0.7435619235038757,0.5543478260869565,0.7685185185185185,0.6084612607955933,0.592391304347826,0.7731481481481481,0.4652578830718994,,,,,,,0.45108695652173914,0.7777777777777778,0.3949774205684662,0.45108695652173914,0.7638888888888888,0.4145047664642334,,,
0.33695652173913043,0.6296296296296297,0.7991987466812134,0.358695652173913,0.6064814814814815,0.7237140536308289,0.41847826086956524,0.5925925925925926,0.7753231525421143,0.3858695652173913,0.6018518518518519,0.613996684551239,0.32065217391304346,0.6527777777777778,0.8424654006958008,0.28804347826086957,0.6898148148148148,0.9109452366828918,0.32608695652173914,0.7083333333333334,0.8006806969642639,0.45652173913043476,0.6203703703703703,0.5258682370185852,0.5217391304347826,0.625,0.5438186526298523,0.5869565217391305,0.6388888888888888,0.39778533577919006,0.41304347826086957,0.6620370370370371,0.4972619116306305,0.5217391304347826,0.6342592592592593,0.5001279711723328,0.592391304347826,0.6527777777777778,0.6486714482307434,0.33695652173913043,0.6111111111111112,0.553932249546051,0.33152173913043476,0.6203703703703703,0.6708261370658875,,,,0.31521739130434784,0.6296296296296297,0.5603266358375549,,,
0.33695652173913043,0.6296296296296297,0.7991987466812134,0.358695652173913,0.6064814814814815,0.7237140536308289,0.41847826086956524,0.5925925925925926,0.7753231525421143,0.3858695652173913,0.6018518518518519,0.613996684551239,0.32065217391304346,0.6527777777777778,0.8424654006958008,0.28804347826086957,0.6898148148148148,0.9109452366828918,0.32608695652173914,0.7083333333333334,0.8006806969642639,0.45652173913043476,0.6203703703703703,0.5258682370185852,0.5217391304347826,0.625,0.5438186526298523,0.5869565217391305,0.6388888888888888,0.39778533577919006,0.41304347826086957,0.6620370370370371,0.4972619116306305,0.5217391304347826,0.6342592592592593,0.5001279711723328,0.592391304347826,0.6527777777777778,0.6486714482307434,0.33695652173913043,0.6111111111111112,0.553932249546051,0.33152173913043476,0.6203703703703703,0.6708261370658875,,,,0.31521739130434784,0.6296296296296297,0.5603266358375549,,,
0.33695652173913043,0.6296296296296297,0.7991987466812134,0.358695652173913,0.6064814814814815,0.7237140536308289,0.41847826086956524,0.5925925925925926,0.7753231525421143,0.3858695652173913,0.6018518518518519,0.613996684551239,0.32065217391304346,0.6527777777777778,0.8424654006958008,0.28804347826086957,0.6898148148148148,0.9109452366828918,0.32608695652173914,0.7083333333333334,0.8006806969642639,0.45652173913043476,0.6203703703703703,0.5258682370185852,0.5217391304347826,0.625,0.5438186526298523,0.5869565217391305,0.6388888888888888,0.39778533577919006,0.41304347826086957,0.6620370370370371,0.4972619116306305,0.5217391304347826,0.6342592592592593,0.5001279711723328,0.592391304347826,0.6527777777777778,0.6486714482307434,0.33695652173913043,0.6111111111111112,0.553932249546051,0.33152173913043476,0.6203703703703703,0.6708261370658875,,,,0.31521739130434784,0.6296296296296297,0.5603266358375549,,,
0.47282608695652173,0.7777777777777778,0.727713406085968,0.47282608695652173,0.7824074074074074,0.7505966424942017,0.4945652173913043,0.7824074074074074,0.4578576982021332,0.5054347826086957,0.7916666666666666,0.4841695725917816,0.47282608695652173,0.7731481481481481,0.5699613094329834,0.4945652173913043,0.7731481481481481,0.31007006764411926,0.5054347826086957,0.7824074074074074,0.16747024655342102,0.5217391304347826,0.7824074074074074,0.740295946598053,0.5652173913043478,0.7824074074074074,0.5257856249809265,0.6032608695652174,0.7824074074074074,0.34725093841552734,0.5217391304347826,0.7777777777777778,0.6458740234375,0.5652173913043478,0.7777777777777778,0.5166871547698975,0.6032608695652174,0.7777777777777778,0.3836686909198761,,,,,,,0.45652173913043476,0.7824074074074074,0.446948766708374,,,,,,
